id,match_id,league,market_type,prediction,odds_taken,closing_odds,clv_percentage,diamond_score,edge_pct,ev_expected,is_winner,profit_loss,source,created_at,implied_prob,predicted_prob,hours_before_match,data_quality_score,model_uncertainty,steam_move,odds_movement,league_tier,match_importance,reality_score,class_score,context_score,home_tier,away_tier,tier_difference,convergence_status,system_confidence,adjusted_confidence,reality_check_correct,home_form,home_pressing,home_style,home_win_rate,home_draw_rate,home_strength,away_form,away_pressing,away_style,away_win_rate,home_tier_class,home_power,home_big_game,away_tier_class,away_power,away_big_game,got_value,line_movement_pct
1002,e57f7f217063f6afd85888f6b197c1b6,,btts_no,btts_no,2.37,,,59,9.13,,True,1.37,orchestrator_v5_calibrated,2025-11-27 11:13:22.662062,,,,,,False,-48.7,1,,38.0,20.0,50.0,D,B,-2.0,partial_convergence,38.0,38.0,True,neutral,medium,offensive,0.0,0.0,50.0,neutral,medium,balanced_offensive,28.57,D,34.0,1.0,B,47.8,1.0,0,
975,9e0e5bdd800cc118241de314ce4a9132,,under_35,under_35,1.83,,,67,20.17,,True,0.83,orchestrator_v5_calibrated,2025-11-27 11:13:22.662062,,,,,,False,-14.1,1,,56.0,65.0,50.0,B,C,1.0,strong_convergence,56.0,56.0,True,neutral,medium,balanced_offensive,75.0,12.5,75.0,neutral,medium,balanced,0.0,B,46.0,1.0,,,,0,
978,a894b1904755dbf560d80fca43d19100,,over_15,over_15,1.21,,,75,10.9,,True,0.21,orchestrator_v5_calibrated,2025-11-27 11:13:22.662062,,,,,,False,13.8,1,,44.0,35.0,50.0,D,C,-1.0,strong_convergence,44.0,44.0,False,neutral,medium,offensive,100.0,0.0,100.0,neutral,medium,balanced,0.0,D,34.0,1.0,,,,0,
979,a894b1904755dbf560d80fca43d19100,,dc_1x,dc_1x,1.26,,,73,8.53,,True,0.26,orchestrator_v5_calibrated,2025-11-27 11:13:22.662062,,,,,,False,13.8,1,,44.0,35.0,50.0,D,C,-1.0,strong_convergence,44.0,44.0,False,neutral,medium,offensive,100.0,0.0,100.0,neutral,medium,balanced,0.0,D,34.0,1.0,,,,0,
956,5a2fa066190fb45e3934bbe943d5f56e,,dc_12,dc_12,1.27,,,89,11.1,,False,-1.0,orchestrator_v5_calibrated,2025-11-27 11:13:22.662062,,,,,,False,6.2,1,,41.0,35.0,40.0,B,A,-1.0,strong_convergence,41.0,41.0,False,neutral,medium,balanced_defensive,12.5,50.0,12.0,neutral,medium,offensive,37.5,C,41.2,1.0,A,70.0,1.05,0,
954,4ff6147fc5c6947e4f89c99bf62724dd,,over_25,over_25,1.72,,,88,15.86,,False,-1.0,orchestrator_v5_calibrated,2025-11-27 11:13:22.662062,,,,,,False,4.2,1,,44.0,35.0,50.0,D,C,-1.0,strong_convergence,44.0,44.0,False,neutral,medium,offensive,0.0,100.0,50.0,neutral,medium,balanced,0.0,D,34.0,1.0,,,,0,
1005,f707a91a2dccc9e6332f406b2605c671,,btts_no,btts_no,2.39,,,50,2.36,,False,-1.0,orchestrator_v5_calibrated,2025-11-27 11:13:22.662062,,,,,,False,41.7,1,,44.0,35.0,50.0,D,C,-1.0,strong_convergence,44.0,44.0,False,neutral,medium,offensive,100.0,0.0,100.0,neutral,medium,balanced,0.0,D,34.0,1.0,,,,0,
1004,f707a91a2dccc9e6332f406b2605c671,,over_25,over_25,1.87,,,88,20.53,,True,0.87,orchestrator_v5_calibrated,2025-11-27 11:13:22.662062,,,,,,False,41.7,1,,44.0,35.0,50.0,D,C,-1.0,strong_convergence,44.0,44.0,False,neutral,medium,offensive,100.0,0.0,100.0,neutral,medium,balanced,0.0,D,34.0,1.0,,,,0,
992,c16d1a31b740d616be8a61e383bd37c3,,btts_yes,btts_yes,1.53,,,95,17.91,,True,0.53,orchestrator_v5_calibrated,2025-11-27 11:13:22.662062,,,,,,False,-61.5,1,,69.0,80.0,75.0,A,C,2.0,strong_convergence,69.0,69.0,True,neutral,medium,balanced_offensive,55.56,0.0,55.0,neutral,medium,balanced,0.0,A,58.0,1.0,,,,0,
1003,f707a91a2dccc9e6332f406b2605c671,,dc_12,dc_12,1.32,,,88,12.57,,True,0.32,orchestrator_v5_calibrated,2025-11-27 11:13:22.662062,,,,,,False,41.7,1,,44.0,35.0,50.0,D,C,-1.0,strong_convergence,44.0,44.0,False,neutral,medium,offensive,100.0,0.0,100.0,neutral,medium,balanced,0.0,D,34.0,1.0,,,,0,
991,c16d1a31b740d616be8a61e383bd37c3,,dc_12,dc_12,1.24,,,89,10.08,,True,0.24,orchestrator_v5_calibrated,2025-11-27 11:13:22.662062,,,,,,False,-61.5,1,,69.0,80.0,75.0,A,C,2.0,strong_convergence,69.0,69.0,True,neutral,medium,balanced_offensive,55.56,0.0,55.0,neutral,medium,balanced,0.0,A,58.0,1.0,,,,0,
998,d29bf321be09b392dacb2210717a4a17,,btts_no,btts_no,2.82,,,61,14.74,,True,1.82,orchestrator_v5_calibrated,2025-11-27 11:13:22.662062,,,,,,False,44.4,1,,44.0,35.0,50.0,D,C,-1.0,strong_convergence,44.0,44.0,False,neutral,medium,balanced,100.0,0.0,100.0,neutral,medium,balanced,0.0,D,34.0,1.0,,,,0,
950,32bee742a0c12e44a279d188a228e3dd,,over_15,over_15,1.61,,,66,11.69,,False,-1.0,orchestrator_v5_calibrated,2025-11-27 11:13:22.662062,,,,,,False,-5.9,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,neutral,medium,balanced,44.44,22.22,44.0,neutral,medium,balanced_defensive,0.0,C,34.0,1.0,B,34.0,1.0,0,
952,32bee742a0c12e44a279d188a228e3dd,,over_25,over_25,2.75,,,69,11.58,,False,-1.0,orchestrator_v5_calibrated,2025-11-27 11:13:22.662062,,,,,,False,-5.9,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,neutral,medium,balanced,44.44,22.22,44.0,neutral,medium,balanced_defensive,0.0,C,34.0,1.0,B,34.0,1.0,0,
875,04a7592aee6053a0cc6034d8c87e38e2,Premier League,under_25,under_25,2.14,,,56,2.31,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,12.2,1,,38.0,20.0,50.0,B,S,-2.0,partial_convergence,38.0,38.0,True,,,,,,,,,,,B,34.0,1.0,S,62.8,1.0,0,
893,4fcee6abffe1e7a7ae477136f92dad6f,Ligue 1,btts_yes,btts_yes,1.88,,,69,8.6,,True,0.88,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-41.2,1,,47.0,50.0,40.0,B,B,0.0,strong_convergence,47.0,47.0,False,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
892,4fcee6abffe1e7a7ae477136f92dad6f,Ligue 1,home,home,2.55,,,57,4.73,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-41.2,1,,47.0,50.0,40.0,B,B,0.0,strong_convergence,47.0,47.0,False,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
882,1b3188f59af3cddcb45d43ffefde0a67,Ligue 1,over_25,over_25,1.68,,,67,5.63,,True,0.68,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-22.9,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,,,,,,,neutral,medium,balanced_defensive,25.0,B,34.0,1.0,B,34.0,1.0,0,
910,8d203a70697ca51c2aa58bb2035d04ff,Premier League,btts_no,btts_no,2.39,,,68,6.37,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-30.6,1,,57.0,50.0,75.0,A,A,0.0,partial_convergence,57.0,57.0,True,,,,,,,,,,,A,58.0,1.0,A,58.0,1.0,0,
909,8d203a70697ca51c2aa58bb2035d04ff,Premier League,dc_x2,dc_x2,2.96,,,68,7.12,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-30.6,1,,57.0,50.0,75.0,A,A,0.0,partial_convergence,57.0,57.0,True,,,,,,,,,,,A,58.0,1.0,A,58.0,1.0,0,
908,8d203a70697ca51c2aa58bb2035d04ff,Premier League,away,away,7.75,,,67,5.75,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-30.6,1,,57.0,50.0,75.0,A,A,0.0,partial_convergence,57.0,57.0,True,,,,,,,,,,,A,58.0,1.0,A,58.0,1.0,0,
883,2bf52c8c6ed172473d9825c4c601f1c2,Serie A,home,home,3.6,,,56,2.79,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,0.0,1,,36.0,35.0,25.0,B,A,-1.0,strong_convergence,36.0,36.0,False,,,,,,,,,,,B,34.0,1.0,A,58.0,1.0,0,
926,c2e4dc092c7b0924bcab74e0d9d79996,Premier League,over_25,over_25,2.2,,,68,7.02,,True,1.2,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,18.1,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
925,c2e4dc092c7b0924bcab74e0d9d79996,Premier League,btts_yes,btts_yes,2.09,,,56,2.51,,True,1.09,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,18.1,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
924,c2e4dc092c7b0924bcab74e0d9d79996,Premier League,away,away,2.35,,,56,3.12,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,18.1,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
891,3fca1da9f4ee9bd8284a310a286bfd15,Primera Division,under_35,under_35,1.56,,,56,3.77,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,5.0,1,,56.0,65.0,50.0,A,B,1.0,strong_convergence,56.0,56.0,True,,,,,,,,,,,A,58.0,1.0,B,34.0,1.0,0,
890,3fca1da9f4ee9bd8284a310a286bfd15,Primera Division,under_25,under_25,2.5,,,67,5.55,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,5.0,1,,56.0,65.0,50.0,A,B,1.0,strong_convergence,56.0,56.0,True,,,,,,,,,,,A,58.0,1.0,B,34.0,1.0,0,
889,3fca1da9f4ee9bd8284a310a286bfd15,Primera Division,btts_no,btts_no,3.38,,,82,14.39,,True,2.38,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,5.0,1,,56.0,65.0,50.0,A,B,1.0,strong_convergence,56.0,56.0,True,,,,,,,,,,,A,58.0,1.0,B,34.0,1.0,0,
888,3fca1da9f4ee9bd8284a310a286bfd15,Primera Division,dc_x2,dc_x2,2.98,,,93,16.16,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,5.0,1,,56.0,65.0,50.0,A,B,1.0,strong_convergence,56.0,56.0,True,,,,,,,,,,,A,58.0,1.0,B,34.0,1.0,0,
887,3fca1da9f4ee9bd8284a310a286bfd15,Primera Division,away,away,7.0,,,80,11.51,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,5.0,1,,56.0,65.0,50.0,A,B,1.0,strong_convergence,56.0,56.0,True,,,,,,,,,,,A,58.0,1.0,B,34.0,1.0,0,
886,3fca1da9f4ee9bd8284a310a286bfd15,Primera Division,draw,draw,5.2,,,57,4.69,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,5.0,1,,56.0,65.0,50.0,A,B,1.0,strong_convergence,56.0,56.0,True,,,,,,,,,,,A,58.0,1.0,B,34.0,1.0,0,
885,3c6ca28b723f1cf6e4c9e3dd41c2e8ff,Serie A,dc_1x,dc_1x,2.13,,,98,26.26,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,0.0,1,,41.0,35.0,40.0,B,A,-1.0,strong_convergence,41.0,41.0,True,,,,,,,neutral,medium,balanced_offensive,85.71,B,34.0,1.0,A,58.0,1.0,0,
933,e0687039a592971863efef05bf3f1785,Primera Division,under_25,under_25,2.15,,,56,3.71,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,34.0,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
932,e0687039a592971863efef05bf3f1785,Primera Division,btts_no,btts_no,2.69,,,69,9.43,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,34.0,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
931,e0687039a592971863efef05bf3f1785,Primera Division,dc_x2,dc_x2,2.91,,,95,20.4,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,34.0,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
930,e0687039a592971863efef05bf3f1785,Primera Division,away,away,7.5,,,92,15.88,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,34.0,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
929,e0687039a592971863efef05bf3f1785,Primera Division,draw,draw,4.75,,,57,4.5,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,34.0,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
907,84bfd349d4c2d2e61b5d941fd4367529,Premier League,under_25,under_25,2.22,,,56,4.0,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-25.3,1,,38.0,20.0,50.0,B,S,-2.0,partial_convergence,38.0,38.0,False,,,,,,,,,,,B,34.0,1.0,S,62.8,1.0,0,
906,84bfd349d4c2d2e61b5d941fd4367529,Premier League,btts_no,btts_no,2.47,,,57,4.4,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-25.3,1,,38.0,20.0,50.0,B,S,-2.0,partial_convergence,38.0,38.0,False,,,,,,,,,,,B,34.0,1.0,S,62.8,1.0,0,
905,84bfd349d4c2d2e61b5d941fd4367529,Premier League,dc_1x,dc_1x,1.82,,,68,6.85,,True,0.82,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-25.3,1,,38.0,20.0,50.0,B,S,-2.0,partial_convergence,38.0,38.0,False,,,,,,,,,,,B,34.0,1.0,S,62.8,1.0,0,
904,84bfd349d4c2d2e61b5d941fd4367529,Premier League,home,home,3.6,,,69,8.29,,True,2.6,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-25.3,1,,38.0,20.0,50.0,B,S,-2.0,partial_convergence,38.0,38.0,False,,,,,,,,,,,B,34.0,1.0,S,62.8,1.0,0,
895,57bfc71b85e87cb027d1cb538a891bac,Primera Division,btts_no,btts_no,2.61,,,80,11.37,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,20.4,1,,53.0,50.0,60.0,B,B,0.0,strong_convergence,53.0,53.0,False,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
903,7b09d24cde57fa2f30322f4b9569004b,Primera Division,btts_no,btts_no,2.09,,,69,8.57,,True,1.09,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-21.9,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,neutral,medium,defensive,12.5,37.5,12.0,,,,,B,34.0,1.0,B,34.0,1.0,0,
902,7b09d24cde57fa2f30322f4b9569004b,Primera Division,dc_1x,dc_1x,1.64,,,82,14.37,,True,0.64,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-21.9,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,neutral,medium,defensive,12.5,37.5,12.0,,,,,B,34.0,1.0,B,34.0,1.0,0,
935,e913d0d59acfa3b76ec65cfd0890c8fe,Serie A,dc_x2,dc_x2,1.55,,,56,3.02,,True,0.55,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,0.0,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
936,f90d4e8c943c0e7934c1732ace8553c3,Ligue 1,away,away,5.5,,,80,10.61,,True,4.5,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-37.7,1,,47.0,50.0,40.0,B,B,0.0,strong_convergence,47.0,47.0,False,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
872,04203a00935b804a5f20040d42921845,Bundesliga,dc_12,dc_12,1.38,,,68,7.05,,True,0.38,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,0.0,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
937,f90d4e8c943c0e7934c1732ace8553c3,Ligue 1,dc_x2,dc_x2,2.19,,,80,11.4,,True,1.19,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-37.7,1,,47.0,50.0,40.0,B,B,0.0,strong_convergence,47.0,47.0,False,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
939,f90d4e8c943c0e7934c1732ace8553c3,Ligue 1,under_25,under_25,1.8,,,67,5.03,,True,0.8,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-37.7,1,,47.0,50.0,40.0,B,B,0.0,strong_convergence,47.0,47.0,False,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
900,6a6f8db636bdba3bb21487d665766f81,Primera Division,btts_no,btts_no,1.85,,,56,2.18,,True,0.85,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-28.5,1,,41.0,35.0,40.0,B,A,-1.0,strong_convergence,41.0,41.0,True,,,,,,,,,,,B,34.0,1.0,A,58.0,1.0,0,
899,6a6f8db636bdba3bb21487d665766f81,Primera Division,dc_1x,dc_1x,2.01,,,97,24.41,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-28.5,1,,41.0,35.0,40.0,B,A,-1.0,strong_convergence,41.0,41.0,True,,,,,,,,,,,B,34.0,1.0,A,58.0,1.0,0,
898,6a6f8db636bdba3bb21487d665766f81,Primera Division,home,home,5.0,,,98,26.03,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-28.5,1,,41.0,35.0,40.0,B,A,-1.0,strong_convergence,41.0,41.0,True,,,,,,,,,,,B,34.0,1.0,A,58.0,1.0,0,
934,e913d0d59acfa3b76ec65cfd0890c8fe,Serie A,away,away,3.2,,,68,6.37,,True,2.2,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,0.0,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
916,9b6986615e1dbe3f50a014bbea2006e4,Primera Division,over_25,over_25,2.1,,,80,11.82,,True,1.1,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,4.7,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
915,9b6986615e1dbe3f50a014bbea2006e4,Primera Division,btts_yes,btts_yes,1.99,,,69,9.27,,True,0.99,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,4.7,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
914,9b6986615e1dbe3f50a014bbea2006e4,Primera Division,away,away,3.8,,,56,2.33,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,4.7,1,,57.0,50.0,75.0,B,B,0.0,partial_convergence,57.0,57.0,True,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
927,d1161708b58e0bd7f600f8037ebee71b,Serie A,away,away,5.5,,,81,12.26,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,0.0,1,,50.0,50.0,50.0,B,B,0.0,strong_convergence,50.0,50.0,True,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
912,90cfc548829cafb7fadb70916586fef0,Primera Division,btts_yes,btts_yes,2.26,,,68,6.43,,True,1.26,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-24.0,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,neutral,medium,balanced_defensive,42.86,14.29,42.0,,,,,B,34.0,1.0,B,34.0,1.0,0,
911,90cfc548829cafb7fadb70916586fef0,Primera Division,away,away,2.6,,,67,5.26,,True,1.6,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-24.0,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,neutral,medium,balanced_defensive,42.86,14.29,42.0,,,,,B,34.0,1.0,B,34.0,1.0,0,
881,0bc05d912908acad2068274c6aea2390,Primera Division,under_35,under_35,1.66,,,92,15.21,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-20.6,1,,30.0,20.0,25.0,B,S,-2.0,strong_convergence,30.0,30.0,False,neutral,medium,balanced_defensive,37.5,62.5,37.0,,,,,B,34.0,1.0,S,62.8,1.0,0,
880,0bc05d912908acad2068274c6aea2390,Primera Division,under_25,under_25,2.42,,,81,12.7,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-20.6,1,,30.0,20.0,25.0,B,S,-2.0,strong_convergence,30.0,30.0,False,neutral,medium,balanced_defensive,37.5,62.5,37.0,,,,,B,34.0,1.0,S,62.8,1.0,0,
879,0bc05d912908acad2068274c6aea2390,Primera Division,btts_no,btts_no,3.27,,,94,18.24,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-20.6,1,,30.0,20.0,25.0,B,S,-2.0,strong_convergence,30.0,30.0,False,neutral,medium,balanced_defensive,37.5,62.5,37.0,,,,,B,34.0,1.0,S,62.8,1.0,0,
878,0bc05d912908acad2068274c6aea2390,Primera Division,dc_1x,dc_1x,3.07,,,99,29.63,,True,2.07,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-20.6,1,,30.0,20.0,25.0,B,S,-2.0,strong_convergence,30.0,30.0,False,neutral,medium,balanced_defensive,37.5,62.5,37.0,,,,,B,34.0,1.0,S,62.8,1.0,0,
877,0bc05d912908acad2068274c6aea2390,Primera Division,draw,draw,5.3,,,69,8.03,,True,4.3,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-20.6,1,,30.0,20.0,25.0,B,S,-2.0,strong_convergence,30.0,30.0,False,neutral,medium,balanced_defensive,37.5,62.5,37.0,,,,,B,34.0,1.0,S,62.8,1.0,0,
876,0bc05d912908acad2068274c6aea2390,Primera Division,home,home,7.3,,,95,21.61,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-20.6,1,,30.0,20.0,25.0,B,S,-2.0,strong_convergence,30.0,30.0,False,neutral,medium,balanced_defensive,37.5,62.5,37.0,,,,,B,34.0,1.0,S,62.8,1.0,0,
873,04a7592aee6053a0cc6034d8c87e38e2,Premier League,away,away,2.82,,,56,2.72,,True,1.82,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,12.2,1,,38.0,20.0,50.0,B,S,-2.0,partial_convergence,38.0,38.0,True,,,,,,,,,,,B,34.0,1.0,S,62.8,1.0,0,
897,5a8cba5d7d519405039a0b57f782015b,Premier League,under_25,under_25,2.14,,,68,7.23,,True,1.14,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-29.6,1,,56.0,65.0,50.0,A,B,1.0,strong_convergence,56.0,56.0,False,,,,,,,,,,,A,58.0,1.0,B,34.0,1.0,0,
896,5a8cba5d7d519405039a0b57f782015b,Premier League,btts_no,btts_no,2.35,,,69,8.81,,True,1.35,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-29.6,1,,56.0,65.0,50.0,A,B,1.0,strong_convergence,56.0,56.0,False,,,,,,,,,,,A,58.0,1.0,B,34.0,1.0,0,
921,be25d5ad935e9af68a28c5f02273f61a,Serie A,away,away,2.15,,,80,11.39,,True,1.15,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,0.0,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
928,d1161708b58e0bd7f600f8037ebee71b,Serie A,dc_x2,dc_x2,2.18,,,67,5.79,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,0.0,1,,50.0,50.0,50.0,B,B,0.0,strong_convergence,50.0,50.0,True,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
874,04a7592aee6053a0cc6034d8c87e38e2,Premier League,btts_no,btts_no,2.61,,,68,6.58,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,12.2,1,,38.0,20.0,50.0,B,S,-2.0,partial_convergence,38.0,38.0,True,,,,,,,,,,,B,34.0,1.0,S,62.8,1.0,0,
922,be25d5ad935e9af68a28c5f02273f61a,Serie A,dc_x2,dc_x2,1.27,,,56,3.04,,True,0.27,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,0.0,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
938,f90d4e8c943c0e7934c1732ace8553c3,Ligue 1,btts_no,btts_no,2.14,,,69,8.03,,True,1.14,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-37.7,1,,47.0,50.0,40.0,B,B,0.0,strong_convergence,47.0,47.0,False,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
884,3c6ca28b723f1cf6e4c9e3dd41c2e8ff,Serie A,home,home,5.0,,,99,32.58,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,0.0,1,,41.0,35.0,40.0,B,A,-1.0,strong_convergence,41.0,41.0,True,,,,,,,neutral,medium,balanced_offensive,85.71,B,34.0,1.0,A,58.0,1.0,0,
917,ad269828d4f9e898a3f68d22e9292742,Ligue 1,draw,draw,7.49,,,68,7.36,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-36.9,1,,69.0,80.0,75.0,S,B,2.0,strong_convergence,69.0,69.0,True,,,,,,,,,,,S,62.8,1.0,B,34.0,1.0,0,
918,ad269828d4f9e898a3f68d22e9292742,Ligue 1,away,away,15.0,,,94,18.34,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,-36.9,1,,69.0,80.0,75.0,S,B,2.0,strong_convergence,69.0,69.0,True,,,,,,,,,,,S,62.8,1.0,B,34.0,1.0,0,
870,04203a00935b804a5f20040d42921845,Bundesliga,home,home,2.43,,,94,19.47,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,0.0,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
871,04203a00935b804a5f20040d42921845,Bundesliga,dc_1x,dc_1x,1.43,,,80,11.02,,False,-1.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,0.0,1,,42.0,50.0,25.0,B,B,0.0,partial_convergence,42.0,42.0,False,,,,,,,,,,,B,34.0,1.0,B,34.0,1.0,0,
913,931dc6379845da7abc47ff5c23aef753,Serie A,away,away,4.0,,,68,7.91,,True,3.0,backtest_v4,2025-11-27 10:54:35.454636,,,,,,False,0.0,1,,50.0,50.0,50.0,A,A,0.0,strong_convergence,50.0,50.0,False,,,,,,,neutral,medium,offensive,57.14,A,58.0,1.0,A,74.8,1.05,0,
